mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10.872397327423096,0.14002907430913972,0.06930994987487793,0.023149601633241805,12,{'random_state': 12},0.7415818324197337,0.7149569303054033,0.8073610023492561,0.8465152701644479,0.7376664056382146,0.7696162881754111,0.04925949245665192,28
11.112194633483886,0.045284882159772125,0.07467412948608398,0.006781558273953362,13,{'random_state': 13},0.7541111981205951,0.7071260767423649,0.8089271730618638,0.8198903680501175,0.716523101018011,0.7613155833985904,0.046244223734278674,85
11.18816819190979,0.16481657229544427,0.07408275604248046,0.007304655900306104,14,{'random_state': 14},0.7361002349256069,0.721221613155834,0.8151918559122945,0.8394675019577134,0.7462803445575568,0.7716523101018011,0.0467878919704795,14
10.936057567596436,0.34309151873901855,0.07688803672790527,0.010996212993480754,15,{'random_state': 15},0.7470634299138607,0.7298355520751761,0.8198903680501175,0.8112764291307752,0.7251370399373531,0.7666405638214566,0.04071441434868118,43
11.05411319732666,0.1771214985106403,0.07073650360107422,0.003279113201636784,16,{'random_state': 16},0.7588097102584181,0.6914643696162882,0.8010963194988254,0.841033672670321,0.7243539545810493,0.7633516053249805,0.05323229708981128,70
11.109038543701171,0.14610343695083483,0.07179775238037109,0.001406419946852185,17,{'random_state': 17},0.7486296006264683,0.7376664056382146,0.8120595144870791,0.8253719655442443,0.7298355520751761,0.7707126076742365,0.03986942801063869,19
11.165863275527954,0.20373171323724049,0.06368236541748047,0.010998006370210506,18,{'random_state': 18},0.7267032106499608,0.692247454972592,0.831636648394675,0.836335160532498,0.7337509788566954,0.7641346906812843,0.058756246376514776,63
11.051760339736939,0.11357318891837725,0.06971793174743653,0.0030432059239505925,19,{'random_state': 19},0.7642913077525451,0.7368833202819107,0.8245888801879405,0.836335160532498,0.7243539545810493,0.7772905246671888,0.04544756477204633,2
8.608655500411988,3.0422145768223117,0.04928598403930664,0.017828412455329977,20,{'random_state': 20},0.7314017227877838,0.7173061863743148,0.8238057948316366,0.8206734534064213,0.7188723570869224,0.7624119028974158,0.04910288630502773,76
4.830134773254395,0.13647867661596394,0.02952914237976074,0.00047974584828005076,21,{'random_state': 21},0.7361002349256069,0.6883320281910729,0.8097102584181676,0.8613938919342208,0.721221613155834,0.7633516053249805,0.0630982171893143,70
4.873188209533692,0.14090279121968513,0.03150930404663086,0.003378310665630959,22,{'random_state': 22},0.7588097102584181,0.6953797963978073,0.8136256851996868,0.822239624119029,0.7431480031323414,0.7666405638214565,0.04688320975779081,44
4.698555946350098,0.07289901254004288,0.03450865745544433,0.010678502627369859,23,{'random_state': 23},0.7400156617071261,0.7024275646045419,0.8151918559122945,0.851213782302271,0.7572435395458105,0.7732184808144088,0.05331793513317788,10
4.747929811477661,0.07318923120068992,0.030710458755493164,0.0035792703989656355,24,{'random_state': 24},0.750195771339076,0.6930305403288959,0.8065779169929522,0.8324197337509789,0.7470634299138607,0.7658574784651527,0.04897133078033575,46
4.7010321617126465,0.017504423786810122,0.028937339782714844,0.000619115953526659,25,{'random_state': 25},0.7298355520751761,0.7094753328112764,0.8104933437744715,0.8379013312451057,0.7345340642129993,0.7644479248238059,0.05026017269716418,60
4.844978952407837,0.1318542102294738,0.030932283401489256,0.0023553011885013952,26,{'random_state': 26},0.7361002349256069,0.7102584181675803,0.8089271730618638,0.8277212216131559,0.7039937353171496,0.7574001566170712,0.051241314600726104,97
5.082712984085083,0.1516075221273157,0.031903553009033206,0.0037769636538449577,27,{'random_state': 27},0.7697729052466719,0.7047768206734534,0.8104933437744715,0.845732184808144,0.7274862960062647,0.771652310101801,0.05181303655113573,15
4.814113426208496,0.11287538019948379,0.031109333038330078,0.003412225284343933,28,{'random_state': 28},0.7509788566953798,0.7039937353171496,0.8050117462803446,0.841033672670321,0.7376664056382146,0.7677368833202819,0.04901038408226022,40
4.829219484329224,0.06229183416096528,0.03191690444946289,0.0026004348343732363,29,{'random_state': 29},0.7251370399373531,0.7047768206734534,0.8050117462803446,0.8206734534064213,0.7400156617071261,0.7591229444009396,0.04553653130205184,93
4.979804182052613,0.13035341236968245,0.03225264549255371,0.0028645915449232303,30,{'random_state': 30},0.7588097102584181,0.6945967110415036,0.8261550509005482,0.8238057948316366,0.716523101018011,0.7639780736100235,0.05392178151149084,65
5.1953291416168215,0.14649283727289147,0.036446762084960935,0.004116475042873472,31,{'random_state': 31},0.7564604541895067,0.7133907595927956,0.8245888801879405,0.831636648394675,0.7314017227877838,0.7714956930305403,0.048260934887920014,16
5.169457578659058,0.2600258693587042,0.03130779266357422,0.0027222811793044754,32,{'random_state': 32},0.7384494909945184,0.7086922474549726,0.8042286609240408,0.8433829287392326,0.7243539545810493,0.7638214565387628,0.05138758617702227,67
4.705642890930176,0.03195257311625557,0.029113054275512695,0.0007410170487847501,33,{'random_state': 33},0.7180892717306187,0.7032106499608457,0.8104933437744715,0.8465152701644479,0.7298355520751761,0.761628817541112,0.056413895176263315,80
4.723963356018066,0.058656383731271716,0.0301267147064209,0.0013117377476801002,34,{'random_state': 34},0.7439310884886453,0.7204385277995301,0.8081440877055599,0.8261550509005482,0.7423649177760376,0.7682067345340642,0.04121142464648842,36
4.822922229766846,0.13135562517843577,0.029720401763916014,0.0007462512890743096,35,{'random_state': 35},0.7235708692247454,0.7102584181675803,0.8175411119812059,0.8433829287392326,0.7314017227877838,0.7652310101801096,0.054306616590213456,52
4.747501707077026,0.031590411266646475,0.03211455345153809,0.004009429297868096,36,{'random_state': 36},0.7494126859827721,0.7173061863743148,0.822239624119029,0.8355520751761942,0.7642913077525451,0.7777603758809711,0.04462734672590702,1
4.7511701583862305,0.033694443872693,0.03258657455444336,0.0036817813081719613,37,{'random_state': 37},0.7384494909945184,0.7196554424432263,0.8081440877055599,0.841033672670321,0.7321848081440877,0.7678935003915427,0.047830043291039015,39
4.873124313354492,0.10802530231077888,0.027141380310058593,0.005857923900069689,38,{'random_state': 38},0.7494126859827721,0.7126076742364917,0.8050117462803446,0.8371182458888019,0.7204385277995301,0.7649177760375881,0.04852956292495303,56
4.804340887069702,0.06354333049081186,0.030465173721313476,0.0005294799761744672,39,{'random_state': 39},0.7400156617071261,0.6961628817541112,0.8003132341425215,0.8449490994518403,0.7157400156617071,0.7594361785434612,0.05526918585994133,92
4.843629932403564,0.04137167435004013,0.027654600143432618,0.0060829218591458315,40,{'random_state': 40},0.7220046985121378,0.7126076742364917,0.8073610023492561,0.8261550509005482,0.745497259201253,0.7627251370399375,0.0457873965428301,73
4.809849262237549,0.13705494802188847,0.03084850311279297,0.0004866120746355873,41,{'random_state': 41},0.7462803445575568,0.7024275646045419,0.8347689898198903,0.8292873923257635,0.7321848081440877,0.7689898198903681,0.05341078435389172,32
4.777143478393555,0.06996696658418125,0.03058795928955078,0.0008566118085604542,42,{'random_state': 42},0.7290524667188724,0.6867658574784652,0.8175411119812059,0.8394675019577134,0.7494126859827721,0.7644479248238059,0.056498183907789615,60
4.996324157714843,0.08603134618222584,0.029918146133422852,0.0006362743476857771,43,{'random_state': 43},0.7447141738449491,0.6953797963978073,0.8175411119812059,0.8472983555207517,0.7204385277995301,0.7650743931088488,0.05792714803103188,55
4.7106006145477295,0.02358698460980799,0.029521417617797852,0.0010172893082930998,44,{'random_state': 44},0.735317149569303,0.750195771339076,0.8026624902114331,0.8230227094753328,0.7376664056382146,0.769772905246672,0.03610694403570401,25
4.704252862930298,0.02033540796365407,0.02932267189025879,0.0004892605408622901,45,{'random_state': 45},0.7392325763508223,0.7110415035238841,0.8277212216131559,0.8277212216131559,0.7478465152701644,0.7707126076742364,0.04811331489504836,20
4.790875864028931,0.12143201472725057,0.031713008880615234,0.004610783453775484,46,{'random_state': 46},0.7572435395458105,0.7196554424432263,0.8042286609240408,0.8261550509005482,0.7188723570869224,0.7652310101801096,0.04364083472973173,52
4.720992374420166,0.0229836573743734,0.029714345932006836,0.00073961833329199,47,{'random_state': 47},0.7431480031323414,0.7149569303054033,0.8175411119812059,0.8144087705559906,0.721221613155834,0.7622552858261551,0.04486088167398294,77
4.888103008270264,0.14111061186678034,0.031174325942993165,0.002478422327006253,48,{'random_state': 48},0.7329678935003915,0.6977290524667189,0.8050117462803446,0.8339859044635866,0.7384494909945184,0.7616288175411119,0.050118931066981204,81
4.94497537612915,0.20808152034681296,0.029107141494750976,0.0011591618501643893,49,{'random_state': 49},0.7196554424432263,0.6836335160532498,0.8128425998433829,0.8159749412685983,0.7267032106499608,0.7517619420516837,0.053206025580367834,100
4.969795417785645,0.2946206199771342,0.03110790252685547,0.004407298247614661,50,{'random_state': 50},0.7220046985121378,0.7086922474549726,0.8159749412685983,0.8277212216131559,0.7180892717306187,0.7584964761158967,0.05203977812576852,96
4.826288366317749,0.11320533952149232,0.03210816383361816,0.00359064391707696,51,{'random_state': 51},0.750195771339076,0.725920125293657,0.8128425998433829,0.8230227094753328,0.7235708692247454,0.7671104150352389,0.04265220882118455,41
4.844911241531372,0.0837019881691354,0.029918384552001954,0.002095658040426927,52,{'random_state': 52},0.7486296006264683,0.6945967110415036,0.822239624119029,0.8339859044635866,0.735317149569303,0.7669537979639781,0.05314513643418406,42
4.699685382843017,0.03689023048886916,0.030314111709594728,0.0023987592306264315,53,{'random_state': 53},0.7384494909945184,0.7274862960062647,0.8065779169929522,0.8253719655442443,0.725920125293657,0.7647611589663273,0.042456227582757834,59
4.767679500579834,0.09844612658575681,0.030327749252319337,0.0020349809484020254,54,{'random_state': 54},0.7470634299138607,0.7274862960062647,0.8206734534064213,0.8465152701644479,0.73061863743148,0.7744714173844949,0.04941014182063424,7
4.7213671684265135,0.014209697171577208,0.02931036949157715,0.0007900083800311007,55,{'random_state': 55},0.7392325763508223,0.7220046985121378,0.8324197337509789,0.8159749412685983,0.7368833202819107,0.7693030540328897,0.04550689511768095,31
4.920070791244507,0.1773373487507058,0.03510527610778809,0.008235201135983231,56,{'random_state': 56},0.7423649177760376,0.6930305403288959,0.8136256851996868,0.8379013312451057,0.7274862960062647,0.7628817541111982,0.054324680560839646,72
4.837202167510986,0.08816517494276983,0.030119895935058594,0.001595378558945388,57,{'random_state': 57},0.735317149569303,0.7235708692247454,0.8371182458888019,0.8238057948316366,0.7345340642129993,0.7708692247454974,0.04901538866550865,18
4.76348032951355,0.11357367566862266,0.02972702980041504,0.0011593913859009272,58,{'random_state': 58},0.7274862960062647,0.7227877838684417,0.8183241973375098,0.8198903680501175,0.716523101018011,0.7610023492560689,0.04757241928258798,86
4.71047043800354,0.052292526769018015,0.031019067764282225,0.0015257196462488962,59,{'random_state': 59},0.74079874706343,0.7071260767423649,0.8026624902114331,0.8214565387627252,0.7282693813625685,0.7600626468285043,0.04419987927293896,88
